title,description,category,brand,condition,price,seller_account_age_days,seller_review_count,seller_rating_average,prior_flagged_listings,active_listing_count,duplicate_photo,urgent_language,off_platform_contact,prohibited_language,brand_mismatch,label,source
Google phone excellent near Dhanmondi,"bkash only sale. direct call only, pay deposit first before inspection.",phone,Google,excellent,23350,0,0,1.7,1,10,0,1,1,0,0,fraud,synthetic_showcase_generator
Asus laptop excellent near Banani,"inbox fast sale. direct call only, pay deposit first before inspection.",laptop,Asus,excellent,11850,3,1,3.7,2,12,0,1,1,0,0,fraud,synthetic_showcase_generator
Nikon camera excellent near Gulshan,"no inspection sale. direct call only, pay deposit first before inspection.",camera,Nikon,excellent,10500,1,0,1.1,3,11,0,1,1,0,0,fraud,synthetic_showcase_generator
Hatil furniture excellent near Mirpur,"inbox fast sale. Telegram only, pay deposit first before inspection.",furniture,Hatil,excellent,5900,3,1,3.6,2,12,0,1,1,0,0,fraud,synthetic_showcase_generator
Giant bicycle excellent near Mohammadpur,"bkash only sale. outside app only, pay deposit first before inspection.",bicycle,Giant,excellent,4950,3,1,0.8,0,5,0,1,1,0,0,fraud,synthetic_showcase_generator
Samsung appliance excellent near Uttara,"token money sale. direct call only, pay deposit first before inspection.",appliance,Samsung,excellent,8350,4,1,1.3,1,5,0,1,1,0,0,fraud,synthetic_showcase_generator
Generic fashion excellent near Badda,"token money sale. direct call only, pay deposit first before inspection.",fashion,Generic,excellent,800,0,1,0.3,3,11,0,1,1,0,0,fraud,synthetic_showcase_generator
Cambridge books excellent near Wari,"urgent sale. direct call only, pay deposit first before inspection.",books,Cambridge,excellent,250,3,1,2.7,4,10,0,1,1,0,0,fraud,synthetic_showcase_generator
Microsoft gaming excellent near Dhanmondi,"urgent sale. WhatsApp only, pay deposit first before inspection.",gaming,Microsoft,excellent,8900,2,1,3.7,1,3,0,1,1,0,0,fraud,synthetic_showcase_generator
Anker accessories excellent near Banani,"inbox fast sale. outside app only, pay deposit first before inspection.",accessories,Anker,excellent,2700,4,0,1.0,3,3,0,1,1,0,0,fraud,synthetic_showcase_generator
Apple phone good near Gulshan,"final price today sale. IMO only, pay deposit first before inspection.",phone,Apple,good,6550,0,1,3.1,1,7,0,1,1,0,0,fraud,synthetic_showcase_generator
Lenovo laptop good near Mirpur,"advance sale. direct call only, pay deposit first before inspection.",laptop,Lenovo,good,15100,4,1,0.8,0,6,0,1,1,0,0,fraud,synthetic_showcase_generator
Fujifilm camera good near Mohammadpur,"bkash only sale. WhatsApp only, pay deposit first before inspection.",camera,Fujifilm,good,6700,0,0,1.8,4,3,0,1,1,0,0,fraud,synthetic_showcase_generator
Hatil furniture good near Uttara,"bkash only sale. IMO only, pay deposit first before inspection.",furniture,Hatil,good,3300,5,1,0.8,4,3,0,1,1,0,0,fraud,synthetic_showcase_generator
Trek bicycle good near Badda,"token money sale. WhatsApp only, pay deposit first before inspection.",bicycle,Trek,good,3750,0,0,0.6,3,10,0,1,1,0,0,fraud,synthetic_showcase_generator
Samsung appliance good near Wari,"urgent sale. IMO only, pay deposit first before inspection.",appliance,Samsung,good,7100,1,1,1.5,2,6,0,1,1,0,0,fraud,synthetic_showcase_generator
Generic fashion good near Dhanmondi,Same photo repost. final price today pickup near Dhanmondi.,fashion,Generic,good,1400,5,1,0.4,3,9,1,1,0,0,0,duplicate,synthetic_showcase_generator
Nilkhet books good near Banani,Same photo repost. urgent pickup near Banani.,books,Nilkhet,good,250,6,1,3.2,1,9,1,1,0,0,0,duplicate,synthetic_showcase_generator
Logitech gaming good near Gulshan,Same photo repost. inbox fast pickup near Gulshan.,gaming,Logitech,good,8000,0,0,3.8,4,12,1,1,0,0,0,duplicate,synthetic_showcase_generator
Apple accessories good near Mirpur,Same photo repost. no inspection pickup near Mirpur.,accessories,Apple,good,1550,0,0,3.3,3,5,1,1,0,0,0,duplicate,synthetic_showcase_generator
Google phone fair near Mohammadpur,Same photo repost. no inspection pickup near Mohammadpur.,phone,Google,fair,9450,5,1,1.0,3,9,1,1,0,0,0,duplicate,synthetic_showcase_generator
Apple laptop fair near Uttara,Same photo repost. urgent pickup near Uttara.,laptop,Apple,fair,16000,1,1,0.3,2,6,1,1,0,0,0,duplicate,synthetic_showcase_generator
Canon camera fair near Badda,Same photo repost. inbox fast pickup near Badda.,camera,Canon,fair,7700,2,1,0.7,4,11,1,1,0,0,0,duplicate,synthetic_showcase_generator
Local furniture fair near Wari,Same photo repost. inbox fast pickup near Wari.,furniture,Local,fair,2850,4,0,1.6,2,7,1,1,0,0,0,duplicate,synthetic_showcase_generator
Duranta bicycle fair near Dhanmondi,Same photo repost. urgent pickup near Dhanmondi.,bicycle,Duranta,fair,4000,1,1,1.4,2,8,1,1,0,0,0,duplicate,synthetic_showcase_generator
NID card service near Banani,NID card available. outside app for direct deal.,appliance,Samsung,fair,4800,0,0,3.0,3,12,0,0,1,1,0,prohibited,synthetic_showcase_generator
sim card service near Gulshan,driving license available. IMO for direct deal.,fashion,Aarong,fair,3650,0,1,1.3,1,7,0,0,1,1,0,prohibited,synthetic_showcase_generator
driving license service near Mirpur,passport available. outside app for direct deal.,books,Cambridge,fair,5300,1,1,0.4,4,11,0,0,1,1,0,prohibited,synthetic_showcase_generator
sim card service near Mohammadpur,NID card available. IMO for direct deal.,gaming,Sony,fair,4700,4,1,3.3,2,10,0,0,1,1,0,prohibited,synthetic_showcase_generator
driving license service near Uttara,bank account available. outside app for direct deal.,accessories,Baseus,fair,4400,2,1,0.4,3,4,0,0,1,1,0,prohibited,synthetic_showcase_generator
bank account service near Badda,passport available. Telegram for direct deal.,phone,Google,poor,3400,0,0,3.8,4,8,0,0,1,1,0,prohibited,synthetic_showcase_generator
sim card service near Wari,driving license available. WhatsApp for direct deal.,laptop,HP,poor,6950,1,1,2.6,0,4,0,0,1,1,0,prohibited,synthetic_showcase_generator
Fujifilm Nilkhet mixed listing,Brand field and title do not match. bkash only.,camera,Fujifilm,poor,11600,5,1,2.7,2,8,0,0,0,0,1,spam,synthetic_showcase_generator
Regal Dell mixed listing,Brand field and title do not match. urgent.,furniture,Regal,poor,4450,3,0,3.8,2,9,0,0,0,0,1,spam,synthetic_showcase_generator
Duranta HP mixed listing,Brand field and title do not match. bkash only.,bicycle,Duranta,poor,6000,4,1,3.0,2,3,0,0,0,0,1,spam,synthetic_showcase_generator
Samsung Phoenix mixed listing,Brand field and title do not match. inbox fast.,appliance,Samsung,poor,7000,6,1,0.7,0,8,0,0,0,0,1,spam,synthetic_showcase_generator
Sailor Baseus mixed listing,Brand field and title do not match. urgent.,fashion,Sailor,poor,850,5,1,0.6,3,8,0,0,0,0,1,spam,synthetic_showcase_generator
OReilly Xiaomi mixed listing,Brand field and title do not match. final price today.,books,OReilly,poor,250,6,1,3.8,4,11,0,0,0,0,1,spam,synthetic_showcase_generator
Sony Fujifilm mixed listing,Brand field and title do not match. no inspection.,gaming,Sony,poor,7250,1,0,0.7,4,5,0,0,0,0,1,spam,synthetic_showcase_generator
Apple Nintendo mixed listing,Brand field and title do not match. advance.,accessories,Apple,poor,1550,0,0,2.7,1,7,0,0,0,0,1,spam,synthetic_showcase_generator
Samsung phone new near Dhanmondi,new Samsung phone available near Dhanmondi. Inspection welcome before purchase.,phone,Samsung,new,51400,464,28,4.3,1,5,0,0,0,0,0,clean,synthetic_showcase_generator
Lenovo laptop new near Banani,new Lenovo laptop available near Banani. Inspection welcome before purchase.,laptop,Lenovo,new,79150,255,15,4.9,1,7,0,0,0,0,0,clean,synthetic_showcase_generator
Sony camera new near Gulshan,new Sony camera available near Gulshan. Inspection welcome before purchase. Original receipt available.,camera,Sony,new,41700,717,26,4.8,0,7,0,0,0,0,0,clean,synthetic_showcase_generator
Otobi furniture new near Mirpur,new Otobi furniture available near Mirpur. Inspection welcome before purchase.,furniture,Otobi,new,15200,774,9,4.3,0,8,0,0,0,0,0,clean,synthetic_showcase_generator
Duranta bicycle new near Mohammadpur,new Duranta bicycle available near Mohammadpur. Inspection welcome before purchase.,bicycle,Duranta,new,23400,514,21,4.8,0,4,0,0,0,0,0,clean,synthetic_showcase_generator
Walton appliance new near Uttara,new Walton appliance available near Uttara. Inspection welcome before purchase.,appliance,Walton,new,24600,572,5,4.7,0,3,0,0,0,0,0,clean,synthetic_showcase_generator
Yellow fashion new near Badda,new Yellow fashion available near Badda. Inspection welcome before purchase.,fashion,Yellow,new,4750,469,11,4.1,0,1,0,0,0,0,0,clean,synthetic_showcase_generator
Cambridge books new near Wari,new Cambridge books available near Wari. Inspection welcome before purchase.,books,Cambridge,new,1600,678,1,5.0,1,8,0,0,0,0,0,clean,synthetic_showcase_generator
Nintendo gaming new near Dhanmondi,new Nintendo gaming available near Dhanmondi. Inspection welcome before purchase.,gaming,Nintendo,new,36600,849,10,4.7,1,6,0,0,0,0,0,clean,synthetic_showcase_generator
Baseus accessories new near Banani,new Baseus accessories available near Banani. Inspection welcome before purchase.,accessories,Baseus,new,5600,302,2,4.9,1,5,0,0,0,0,0,clean,synthetic_showcase_generator
Xiaomi phone excellent near Gulshan,excellent Xiaomi phone available near Gulshan. Inspection welcome before purchase.,phone,Xiaomi,excellent,45150,856,17,4.9,0,5,0,0,0,0,0,clean,synthetic_showcase_generator
Apple laptop excellent near Mirpur,excellent Apple laptop available near Mirpur. Inspection welcome before purchase.,laptop,Apple,excellent,69550,764,34,4.9,0,2,0,0,0,0,0,clean,synthetic_showcase_generator
Sony camera excellent near Mohammadpur,excellent Sony camera available near Mohammadpur. Inspection welcome before purchase.,camera,Sony,excellent,41750,19,2,4.9,0,4,0,0,0,0,0,clean,synthetic_showcase_generator
Otobi furniture excellent near Uttara,excellent Otobi furniture available near Uttara. Inspection welcome before purchase.,furniture,Otobi,excellent,9600,348,28,4.4,1,2,0,0,0,0,0,clean,synthetic_showcase_generator
Duranta bicycle excellent near Badda,excellent Duranta bicycle available near Badda. Inspection welcome before purchase.,bicycle,Duranta,excellent,19550,529,18,4.9,0,8,0,0,0,0,0,clean,synthetic_showcase_generator
Walton appliance excellent near Wari,excellent Walton appliance available near Wari. Inspection welcome before purchase.,appliance,Walton,excellent,21100,520,35,4.1,1,6,0,0,0,0,0,clean,synthetic_showcase_generator
Yellow fashion excellent near Dhanmondi,excellent Yellow fashion available near Dhanmondi. Inspection welcome before purchase. Original receipt available.,fashion,Yellow,excellent,4050,877,35,4.0,0,3,0,0,0,0,0,clean,synthetic_showcase_generator
Nilkhet books excellent near Banani,excellent Nilkhet books available near Banani. Inspection welcome before purchase.,books,Nilkhet,excellent,1250,708,4,4.9,0,8,0,0,0,0,0,clean,synthetic_showcase_generator
Microsoft gaming excellent near Gulshan,excellent Microsoft gaming available near Gulshan. Inspection welcome before purchase.,gaming,Microsoft,excellent,30900,576,7,4.9,0,5,0,0,0,0,0,clean,synthetic_showcase_generator
Anker accessories excellent near Mirpur,excellent Anker accessories available near Mirpur. Inspection welcome before purchase. Original receipt available.,accessories,Anker,excellent,5050,153,17,4.5,1,6,0,0,0,0,0,clean,synthetic_showcase_generator
Google phone good near Mohammadpur,good Google phone available near Mohammadpur. Inspection welcome before purchase.,phone,Google,good,29350,335,25,4.7,0,2,0,0,0,0,0,clean,synthetic_showcase_generator
Apple laptop good near Uttara,good Apple laptop available near Uttara. Inspection welcome before purchase.,laptop,Apple,good,54950,46,11,5.0,0,1,0,0,0,0,0,clean,synthetic_showcase_generator
Sony camera good near Badda,good Sony camera available near Badda. Inspection welcome before purchase.,camera,Sony,good,26100,192,31,4.9,1,7,0,0,0,0,0,clean,synthetic_showcase_generator
Hatil furniture good near Wari,good Hatil furniture available near Wari. Inspection welcome before purchase. Original receipt available.,furniture,Hatil,good,6250,519,33,4.2,0,4,0,0,0,0,0,clean,synthetic_showcase_generator
Trek bicycle good near Dhanmondi,good Trek bicycle available near Dhanmondi. Inspection welcome before purchase.,bicycle,Trek,good,15250,510,6,4.3,0,4,0,0,0,0,0,clean,synthetic_showcase_generator
Samsung appliance good near Banani,good Samsung appliance available near Banani. Inspection welcome before purchase.,appliance,Samsung,good,13100,601,27,4.7,1,1,0,0,0,0,0,clean,synthetic_showcase_generator
Generic fashion good near Gulshan,good Generic fashion available near Gulshan. Inspection welcome before purchase. Original receipt available.,fashion,Generic,good,2200,482,32,4.4,0,2,0,0,0,0,0,clean,synthetic_showcase_generator
Cambridge books good near Mirpur,good Cambridge books available near Mirpur. Inspection welcome before purchase. Original receipt available.,books,Cambridge,good,1150,893,30,4.3,0,2,0,0,0,0,0,clean,synthetic_showcase_generator
Microsoft gaming good near Mohammadpur,good Microsoft gaming available near Mohammadpur. Inspection welcome before purchase.,gaming,Microsoft,good,23350,267,9,4.7,0,5,0,0,0,0,0,clean,synthetic_showcase_generator
Baseus accessories good near Uttara,good Baseus accessories available near Uttara. Inspection welcome before purchase.,accessories,Baseus,good,4150,548,35,4.9,0,3,0,0,0,0,0,clean,synthetic_showcase_generator
Apple phone fair near Badda,fair Apple phone available near Badda. Inspection welcome before purchase.,phone,Apple,fair,20600,290,1,4.8,0,2,0,0,0,0,0,clean,synthetic_showcase_generator
Lenovo laptop fair near Wari,fair Lenovo laptop available near Wari. Inspection welcome before purchase.,laptop,Lenovo,fair,28850,855,5,4.4,0,5,0,0,0,0,0,clean,synthetic_showcase_generator
Nikon camera fair near Dhanmondi,fair Nikon camera available near Dhanmondi. Inspection welcome before purchase.,camera,Nikon,fair,17700,294,10,4.8,0,6,0,0,0,0,0,clean,synthetic_showcase_generator
Local furniture fair near Banani,fair Local furniture available near Banani. Inspection welcome before purchase.,furniture,Local,fair,5800,858,8,4.4,1,5,0,0,0,0,0,clean,synthetic_showcase_generator
Trek bicycle fair near Gulshan,fair Trek bicycle available near Gulshan. Inspection welcome before purchase.,bicycle,Trek,fair,9700,58,1,5.0,0,8,0,0,0,0,0,clean,synthetic_showcase_generator
Samsung appliance fair near Mirpur,fair Samsung appliance available near Mirpur. Inspection welcome before purchase.,appliance,Samsung,fair,11600,285,6,4.9,0,6,0,0,0,0,0,clean,synthetic_showcase_generator
Aarong fashion fair near Mohammadpur,fair Aarong fashion available near Mohammadpur. Inspection welcome before purchase. Original receipt available.,fashion,Aarong,fair,1600,214,31,4.8,1,2,0,0,0,0,0,clean,synthetic_showcase_generator
Nilkhet books fair near Uttara,fair Nilkhet books available near Uttara. Inspection welcome before purchase.,books,Nilkhet,fair,700,479,19,4.6,0,5,0,0,0,0,0,clean,synthetic_showcase_generator
Logitech gaming fair near Badda,fair Logitech gaming available near Badda. Inspection welcome before purchase.,gaming,Logitech,fair,15150,716,17,4.9,0,3,0,0,0,0,0,clean,synthetic_showcase_generator
Anker accessories fair near Wari,fair Anker accessories available near Wari. Inspection welcome before purchase.,accessories,Anker,fair,2350,534,7,4.6,0,2,0,0,0,0,0,clean,synthetic_showcase_generator
Apple phone poor near Dhanmondi,poor Apple phone available near Dhanmondi. Inspection welcome before purchase.,phone,Apple,poor,15850,900,2,4.9,0,1,0,0,0,0,0,clean,synthetic_showcase_generator
HP laptop poor near Banani,poor HP laptop available near Banani. Inspection welcome before purchase.,laptop,HP,poor,20700,495,12,4.7,0,6,0,0,0,0,0,clean,synthetic_showcase_generator
Canon camera poor near Gulshan,poor Canon camera available near Gulshan. Inspection welcome before purchase.,camera,Canon,poor,13700,361,18,4.5,0,3,0,0,0,0,0,clean,synthetic_showcase_generator
Hatil furniture poor near Mirpur,poor Hatil furniture available near Mirpur. Inspection welcome before purchase.,furniture,Hatil,poor,2600,149,7,4.6,0,6,0,0,0,0,0,clean,synthetic_showcase_generator
